"data_source","signal","geo_value","time_value","source","geo_type","time_type","issue","lag","missing_value","missing_stderr","missing_sample_size","value","stderr","sample_size"
"hhs","confirmed_admissions_covid_1d","us",2020-08-18,"hhs","nation","day",2023-04-13,968,0,5,5,4273,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-19,"hhs","nation","day",2023-04-13,967,0,5,5,4421,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-20,"hhs","nation","day",2023-04-13,966,0,5,5,4173,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-21,"hhs","nation","day",2023-04-13,965,0,5,5,4520,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-22,"hhs","nation","day",2023-04-13,964,0,5,5,3704,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-23,"hhs","nation","day",2023-04-13,963,0,5,5,3770,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-24,"hhs","nation","day",2023-04-13,962,0,5,5,4367,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-25,"hhs","nation","day",2023-04-13,961,0,5,5,4419,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-26,"hhs","nation","day",2023-04-13,960,0,5,5,4178,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-27,"hhs","nation","day",2023-04-13,959,0,5,5,4666,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-28,"hhs","nation","day",2023-04-13,958,0,5,5,4611,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-29,"hhs","nation","day",2023-04-13,957,0,5,5,3915,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-30,"hhs","nation","day",2023-04-13,956,0,5,5,3905,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-08-31,"hhs","nation","day",2023-04-13,955,0,5,5,4122,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-01,"hhs","nation","day",2023-04-13,954,0,5,5,4077,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-02,"hhs","nation","day",2023-04-13,953,0,5,5,3841,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-03,"hhs","nation","day",2023-04-13,952,0,5,5,4065,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-04,"hhs","nation","day",2023-04-13,951,0,5,5,3768,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-05,"hhs","nation","day",2023-04-13,950,0,5,5,3312,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-06,"hhs","nation","day",2023-04-13,949,0,5,5,3419,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-07,"hhs","nation","day",2023-04-13,948,0,5,5,3667,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-08,"hhs","nation","day",2023-04-13,947,0,5,5,4544,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-09,"hhs","nation","day",2023-04-13,946,0,5,5,4501,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-10,"hhs","nation","day",2023-04-13,945,0,5,5,4464,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-11,"hhs","nation","day",2023-04-13,944,0,5,5,4055,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-12,"hhs","nation","day",2023-04-13,943,0,5,5,3754,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-13,"hhs","nation","day",2023-04-13,942,0,5,5,3045,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-14,"hhs","nation","day",2023-04-13,941,0,5,5,3892,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-15,"hhs","nation","day",2023-04-13,940,0,5,5,3477,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-16,"hhs","nation","day",2023-04-13,939,0,5,5,3569,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-17,"hhs","nation","day",2023-04-13,938,0,5,5,3528,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-18,"hhs","nation","day",2023-04-13,937,0,5,5,3436,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-19,"hhs","nation","day",2023-04-13,936,0,5,5,3073,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-20,"hhs","nation","day",2023-04-13,935,0,5,5,3216,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-21,"hhs","nation","day",2023-04-13,934,0,5,5,3747,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-22,"hhs","nation","day",2023-04-13,933,0,5,5,3689,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-23,"hhs","nation","day",2023-04-13,932,0,5,5,3577,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-24,"hhs","nation","day",2023-04-13,931,0,5,5,3643,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-25,"hhs","nation","day",2023-04-13,930,0,5,5,3711,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-26,"hhs","nation","day",2023-04-13,929,0,5,5,3294,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-27,"hhs","nation","day",2023-04-13,928,0,5,5,3697,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-28,"hhs","nation","day",2023-04-13,927,0,5,5,4102,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-29,"hhs","nation","day",2023-04-13,926,0,5,5,3992,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-09-30,"hhs","nation","day",2023-04-13,925,0,5,5,4034,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-01,"hhs","nation","day",2023-04-13,924,0,5,5,3891,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-02,"hhs","nation","day",2023-04-13,923,0,5,5,4232,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-03,"hhs","nation","day",2023-04-13,922,0,5,5,3656,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-04,"hhs","nation","day",2023-04-13,921,0,5,5,4584,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-05,"hhs","nation","day",2023-04-13,920,0,5,5,5378,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-06,"hhs","nation","day",2023-04-13,919,0,5,5,4813,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-07,"hhs","nation","day",2023-04-13,918,0,5,5,4829,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-08,"hhs","nation","day",2023-04-13,917,0,5,5,4757,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-09,"hhs","nation","day",2023-04-13,916,0,5,5,4770,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-10,"hhs","nation","day",2023-04-13,915,0,5,5,4537,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-11,"hhs","nation","day",2023-04-13,914,0,5,5,4660,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-12,"hhs","nation","day",2023-04-13,913,0,5,5,5432,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-13,"hhs","nation","day",2023-04-13,912,0,5,5,5358,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-14,"hhs","nation","day",2023-04-13,911,0,5,5,5274,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-15,"hhs","nation","day",2023-04-13,910,0,5,5,5574,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-16,"hhs","nation","day",2023-04-13,909,0,5,5,5538,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-17,"hhs","nation","day",2023-04-13,908,0,5,5,5165,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-18,"hhs","nation","day",2023-04-13,907,0,5,5,5221,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-19,"hhs","nation","day",2023-04-13,906,0,5,5,6203,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-20,"hhs","nation","day",2023-04-13,905,0,5,5,6004,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-21,"hhs","nation","day",2023-04-13,904,0,5,5,6154,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-22,"hhs","nation","day",2023-04-13,903,0,5,5,6131,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-23,"hhs","nation","day",2023-04-13,902,0,5,5,6270,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-24,"hhs","nation","day",2023-04-13,901,0,5,5,5422,NA,NA
